iso_ts,watts,device,tag
2026-08-30T04:03:34.429775+00:00,46.999,omen-system,
2026-08-30T04:03:36.698000+00:00,41.54,omen-system,
2026-08-30T04:03:39.112335+00:00,40.808,omen-system,
2026-08-30T04:03:41.423697+00:00,43.308,omen-system,
2026-08-30T04:03:43.706737+00:00,42.249,omen-system,
2026-08-30T04:03:47.435927+00:00,46.453,omen-system,
2026-08-30T04:03:49.723536+00:00,41.329,omen-system,
2026-08-30T04:03:52.490534+00:00,47.124,omen-system,
2026-08-30T04:03:54.850984+00:00,43.002,omen-system,
2026-08-30T04:03:57.184188+00:00,41.645,omen-system,
2026-08-30T04:03:59.597483+00:00,46.23,omen-system,
2026-08-30T04:04:02.769065+00:00,42.376,omen-system,
2026-08-30T04:04:05.106672+00:00,42.474,omen-system,
2026-08-30T04:04:07.516956+00:00,42.438,omen-system,
2026-08-30T04:04:09.902337+00:00,42.274,omen-system,
2026-08-30T04:04:12.266877+00:00,41.277,omen-system,
2026-08-30T04:04:14.627690+00:00,42.142,omen-system,
2026-08-30T04:04:16.939624+00:00,41.084,omen-system,
2026-08-30T04:04:19.295317+00:00,41.14,omen-system,
2026-08-30T04:04:21.607991+00:00,41.485,omen-system,
2026-08-30T04:04:24.565361+00:00,44.842,omen-system,
2026-08-30T04:04:27.247444+00:00,41.388,omen-system,
2026-08-30T04:04:29.553435+00:00,42.088,omen-system,
2026-08-30T04:04:31.890361+00:00,41.394,omen-system,
2026-08-30T04:04:34.195232+00:00,41.233,omen-system,
2026-08-30T04:04:36.490844+00:00,43.995,omen-system,
2026-08-30T04:04:38.778097+00:00,41.52,omen-system,
2026-08-30T04:04:41.095511+00:00,40.489,omen-system,
2026-08-30T04:04:43.397016+00:00,46.906,omen-system,
2026-08-30T04:04:45.719208+00:00,41.011,omen-system,
2026-08-30T04:04:48.084129+00:00,42.324,omen-system,
2026-08-30T04:04:50.328397+00:00,43.478,omen-system,
2026-08-30T04:04:52.610443+00:00,40.582,omen-system,
2026-08-30T04:04:54.966107+00:00,42.205,omen-system,
2026-08-30T04:04:57.338994+00:00,42.815,omen-system,
2026-08-30T04:04:59.670277+00:00,41.852,omen-system,
2026-08-30T04:05:01.938117+00:00,40.727,omen-system,
2026-08-30T04:05:04.289037+00:00,43.791,omen-system,
2026-08-30T04:05:06.577680+00:00,42.471,omen-system,
2026-08-30T04:05:08.893651+00:00,41.403,omen-system,
2026-08-30T04:05:11.189285+00:00,40.981,omen-system,
2026-08-30T04:05:13.445940+00:00,41.747,omen-system,
2026-08-30T04:05:15.795141+00:00,42.206,omen-system,
2026-08-30T04:05:18.067716+00:00,41.141,omen-system,
2026-08-30T04:05:20.338768+00:00,41.242,omen-system,
2026-08-30T04:05:22.606144+00:00,41.132,omen-system,
2026-08-30T04:05:24.916481+00:00,41.293,omen-system,
2026-08-30T04:05:27.202088+00:00,40.788,omen-system,
2026-08-30T04:05:29.519654+00:00,41.0,omen-system,
2026-08-30T04:05:32.252097+00:00,46.975,omen-system,
2026-08-30T04:05:34.772537+00:00,48.718,omen-system,
2026-08-30T04:05:37.688147+00:00,45.527,omen-system,
2026-08-30T04:05:40.798066+00:00,45.323,omen-system,
2026-08-30T04:05:44.046857+00:00,45.293,omen-system,
2026-08-30T04:05:46.727248+00:00,49.203,omen-system,
2026-08-30T04:05:50.720682+00:00,47.215,omen-system,
2026-08-30T04:05:53.321241+00:00,46.392,omen-system,
2026-08-30T04:05:56.528606+00:00,45.503,omen-system,
2026-08-30T04:05:58.942159+00:00,46.081,omen-system,
2026-08-30T04:06:03.479120+00:00,45.502,omen-system,
2026-08-30T04:06:07.046334+00:00,43.846,omen-system,
2026-08-30T04:06:09.549238+00:00,49.6,omen-system,
2026-08-30T04:06:13.593872+00:00,47.219,omen-system,
2026-08-30T04:06:16.312899+00:00,44.639,omen-system,
2026-08-30T04:06:19.356328+00:00,45.637,omen-system,
2026-08-30T04:06:21.989257+00:00,46.216,omen-system,
2026-08-30T04:06:25.872044+00:00,48.707,omen-system,
2026-08-30T04:06:28.776241+00:00,48.943,omen-system,
2026-08-30T04:06:32.346722+00:00,45.839,omen-system,
2026-08-30T04:06:37.321648+00:00,45.203,omen-system,
2026-08-30T04:06:39.902030+00:00,47.672,omen-system,
2026-08-30T04:06:42.834207+00:00,44.493,omen-system,
2026-08-30T04:06:45.122738+00:00,42.304,omen-system,
2026-08-30T04:06:47.413787+00:00,42.27,omen-system,
2026-08-30T04:06:49.743204+00:00,42.516,omen-system,
2026-08-30T04:06:52.043403+00:00,41.359,omen-system,
2026-08-30T04:06:54.320771+00:00,40.64,omen-system,
2026-08-30T04:06:56.587369+00:00,41.459,omen-system,
2026-08-30T04:06:58.893472+00:00,42.174,omen-system,
2026-08-30T04:07:01.191831+00:00,41.539,omen-system,
2026-08-30T04:07:03.487304+00:00,40.491,omen-system,
2026-08-30T04:07:05.756628+00:00,42.264,omen-system,
2026-08-30T04:07:08.006174+00:00,40.746,omen-system,
2026-08-30T04:07:10.283109+00:00,41.784,omen-system,
2026-08-30T04:07:12.569392+00:00,42.848,omen-system,
2026-08-30T04:07:14.879182+00:00,41.061,omen-system,
2026-08-30T04:07:18.369402+00:00,47.077,omen-system,
2026-08-30T04:07:21.158296+00:00,47.705,omen-system,
2026-08-30T04:07:23.661612+00:00,49.475,omen-system,
2026-08-30T04:07:26.099573+00:00,48.367,omen-system,
2026-08-30T04:07:28.571345+00:00,47.281,omen-system,
2026-08-30T04:07:31.470234+00:00,47.127,omen-system,
2026-08-30T04:07:34.381846+00:00,45.63,omen-system,
2026-08-30T04:07:36.849378+00:00,47.33,omen-system,
2026-08-30T04:07:39.937470+00:00,45.637,omen-system,
2026-08-30T04:07:43.567364+00:00,46.118,omen-system,
2026-08-30T04:07:46.215821+00:00,49.909,omen-system,
2026-08-30T04:07:49.330256+00:00,45.778,omen-system,
2026-08-30T04:07:51.756535+00:00,45.921,omen-system,
2026-08-30T04:07:55.102016+00:00,48.367,omen-system,
2026-08-30T04:07:57.663121+00:00,47.76,omen-system,
2026-08-30T04:08:00.609357+00:00,46.767,omen-system,
2026-08-30T04:08:03.233263+00:00,49.657,omen-system,
2026-08-30T04:08:06.209105+00:00,50.263,omen-system,
2026-08-30T04:08:08.735164+00:00,46.458,omen-system,
2026-08-30T04:08:11.591072+00:00,46.606,omen-system,
2026-08-30T04:08:14.313462+00:00,45.876,omen-system,
2026-08-30T04:08:17.258439+00:00,46.622,omen-system,
2026-08-30T04:08:20.020263+00:00,46.072,omen-system,
2026-08-30T04:08:22.448555+00:00,49.387,omen-system,
2026-08-30T04:08:25.093802+00:00,46.551,omen-system,
2026-08-30T04:08:27.783163+00:00,46.705,omen-system,
2026-08-30T04:08:30.282784+00:00,47.334,omen-system,
2026-08-30T04:08:34.065873+00:00,45.866,omen-system,
2026-08-30T04:08:37.037084+00:00,45.983,omen-system,
2026-08-30T04:08:39.475587+00:00,47.033,omen-system,
2026-08-30T04:08:41.921192+00:00,46.414,omen-system,
2026-08-30T04:08:45.120265+00:00,45.82,omen-system,
2026-08-30T04:08:47.971631+00:00,48.103,omen-system,
2026-08-30T04:08:51.451715+00:00,46.635,omen-system,
2026-08-30T04:08:53.901339+00:00,45.151,omen-system,
2026-08-30T04:08:56.942814+00:00,46.629,omen-system,
2026-08-30T04:08:59.492398+00:00,46.497,omen-system,
2026-08-30T04:09:02.218066+00:00,46.478,omen-system,
2026-08-30T04:09:04.918952+00:00,47.855,omen-system,
2026-08-30T04:09:07.737557+00:00,47.735,omen-system,
2026-08-30T04:09:10.181010+00:00,47.375,omen-system,
2026-08-30T04:09:13.146498+00:00,45.729,omen-system,
2026-08-30T04:09:15.715419+00:00,49.45,omen-system,
2026-08-30T04:09:18.163670+00:00,45.368,omen-system,
2026-08-30T04:09:20.462567+00:00,40.74,omen-system,
2026-08-30T04:09:22.723274+00:00,40.857,omen-system,
2026-08-30T04:09:25.034559+00:00,40.998,omen-system,
2026-08-30T04:09:27.361905+00:00,41.013,omen-system,
2026-08-30T04:09:29.603798+00:00,41.0,omen-system,
2026-08-30T04:09:31.934637+00:00,40.834,omen-system,
2026-08-30T04:09:34.198451+00:00,41.452,omen-system,
2026-08-30T04:09:36.436228+00:00,40.807,omen-system,
2026-08-30T04:09:38.686366+00:00,40.927,omen-system,
2026-08-30T04:09:40.979647+00:00,41.644,omen-system,
2026-08-30T04:09:43.219610+00:00,40.746,omen-system,
2026-08-30T04:09:45.550559+00:00,42.507,omen-system,
2026-08-30T04:09:47.798933+00:00,41.372,omen-system,
2026-08-30T04:09:50.064710+00:00,41.609,omen-system,
2026-08-30T04:09:52.409406+00:00,46.294,omen-system,
2026-08-30T04:09:54.718606+00:00,41.758,omen-system,
2026-08-30T04:09:57.010625+00:00,43.053,omen-system,
2026-08-30T04:09:59.370663+00:00,46.545,omen-system,
2026-08-30T04:10:01.687918+00:00,43.132,omen-system,
2026-08-30T04:10:04.836544+00:00,45.005,omen-system,
2026-08-30T04:10:07.243633+00:00,44.187,omen-system,
2026-08-30T04:10:09.536466+00:00,46.214,omen-system,
2026-08-30T04:10:12.023204+00:00,42.482,omen-system,
2026-08-30T04:10:14.324081+00:00,41.858,omen-system,
2026-08-30T04:10:16.589369+00:00,40.586,omen-system,
2026-08-30T04:10:18.947860+00:00,43.043,omen-system,
2026-08-30T04:10:21.189346+00:00,41.207,omen-system,
2026-08-30T04:10:23.538047+00:00,41.421,omen-system,
2026-08-30T04:10:25.926742+00:00,41.724,omen-system,
2026-08-30T04:10:28.490568+00:00,45.809,omen-system,
2026-08-30T04:10:30.747559+00:00,41.525,omen-system,
2026-08-30T04:10:33.015802+00:00,45.493,omen-system,
2026-08-30T04:10:35.585200+00:00,45.537,omen-system,
2026-08-30T04:10:37.906299+00:00,42.317,omen-system,
2026-08-30T04:10:40.253041+00:00,44.961,omen-system,
2026-08-30T04:10:42.561067+00:00,41.646,omen-system,
2026-08-30T04:10:44.858085+00:00,41.757,omen-system,
2026-08-30T04:10:47.299458+00:00,43.702,omen-system,
2026-08-30T04:10:49.604958+00:00,41.275,omen-system,
2026-08-30T04:10:51.914224+00:00,40.581,omen-system,
2026-08-30T04:10:54.294643+00:00,42.186,omen-system,
2026-08-30T04:10:56.590153+00:00,40.716,omen-system,
2026-08-30T04:10:58.978832+00:00,45.16,omen-system,
2026-08-30T04:11:01.290306+00:00,41.671,omen-system,
2026-08-30T04:11:03.574078+00:00,45.17,omen-system,
2026-08-30T04:11:06.126937+00:00,45.332,omen-system,
2026-08-30T04:11:08.451732+00:00,40.966,omen-system,
2026-08-30T04:11:10.867088+00:00,42.531,omen-system,
2026-08-30T04:11:13.276535+00:00,42.864,omen-system,
2026-08-30T04:11:15.675632+00:00,42.092,omen-system,
2026-08-30T04:11:18.506604+00:00,42.293,omen-system,
2026-08-30T04:11:20.819940+00:00,40.44,omen-system,
2026-08-30T04:11:23.153364+00:00,41.761,omen-system,
2026-08-30T04:11:26.474502+00:00,41.202,omen-system,
2026-08-30T04:11:28.764940+00:00,42.118,omen-system,
2026-08-30T04:11:31.670750+00:00,43.707,omen-system,
2026-08-30T04:11:34.042596+00:00,42.027,omen-system,
2026-08-30T04:11:36.570998+00:00,41.928,omen-system,
2026-08-30T04:11:40.309120+00:00,41.882,omen-system,
2026-08-30T04:11:42.606631+00:00,43.065,omen-system,
2026-08-30T04:11:45.003958+00:00,41.019,omen-system,
2026-08-30T04:11:47.290347+00:00,42.508,omen-system,
2026-08-30T04:11:49.994158+00:00,41.471,omen-system,
2026-08-30T04:11:52.431194+00:00,43.737,omen-system,
2026-08-30T04:11:54.714512+00:00,40.757,omen-system,
2026-08-30T04:11:57.176126+00:00,40.579,omen-system,
2026-08-30T04:11:59.509669+00:00,46.473,omen-system,
2026-08-30T04:12:01.794588+00:00,40.532,omen-system,
2026-08-30T04:12:04.147787+00:00,42.56,omen-system,
2026-08-30T04:12:06.453063+00:00,40.783,omen-system,
2026-08-30T04:12:08.770603+00:00,40.756,omen-system,
2026-08-30T04:12:11.193895+00:00,48.447,omen-system,
2026-08-30T04:12:13.481241+00:00,42.455,omen-system,
2026-08-30T04:12:15.814512+00:00,43.49,omen-system,
2026-08-30T04:12:18.640225+00:00,44.449,omen-system,
2026-08-30T04:12:21.016165+00:00,43.626,omen-system,
2026-08-30T04:12:23.440952+00:00,46.583,omen-system,
2026-08-30T04:12:25.782051+00:00,41.62,omen-system,
2026-08-30T04:12:28.064169+00:00,40.601,omen-system,
2026-08-30T04:12:30.365992+00:00,44.269,omen-system,
2026-08-30T04:12:32.705606+00:00,41.05,omen-system,
2026-08-30T04:12:34.945082+00:00,40.663,omen-system,
2026-08-30T04:12:37.182898+00:00,42.484,omen-system,
2026-08-30T04:12:39.455698+00:00,41.906,omen-system,
2026-08-30T04:12:41.730348+00:00,42.019,omen-system,
2026-08-30T04:12:44.041991+00:00,41.388,omen-system,
2026-08-30T04:12:46.354714+00:00,41.762,omen-system,
2026-08-30T04:12:48.674141+00:00,41.948,omen-system,
2026-08-30T04:12:52.383399+00:00,45.216,omen-system,
2026-08-30T04:12:54.621337+00:00,41.32,omen-system,
2026-08-30T04:12:56.891421+00:00,40.941,omen-system,
2026-08-30T04:12:59.232346+00:00,40.541,omen-system,
2026-08-30T04:13:01.519177+00:00,41.644,omen-system,
2026-08-30T04:13:03.911418+00:00,42.658,omen-system,
2026-08-30T04:13:07.051707+00:00,45.472,omen-system,
2026-08-30T04:13:09.343495+00:00,41.707,omen-system,
2026-08-30T04:13:11.645988+00:00,42.147,omen-system,
2026-08-30T04:13:14.073513+00:00,42.886,omen-system,
2026-08-30T04:13:17.304268+00:00,46.413,omen-system,
2026-08-30T04:13:20.298428+00:00,46.195,omen-system,
2026-08-30T04:13:24.354121+00:00,49.139,omen-system,
2026-08-30T04:13:29.042883+00:00,46.205,omen-system,
2026-08-30T04:13:32.059239+00:00,45.747,omen-system,
2026-08-30T04:13:36.002085+00:00,45.825,omen-system,
2026-08-30T04:13:38.880743+00:00,45.796,omen-system,
2026-08-30T04:13:41.898841+00:00,50.7,omen-system,
2026-08-30T04:13:44.503790+00:00,45.999,omen-system,
2026-08-30T04:13:47.334395+00:00,46.328,omen-system,
2026-08-30T04:13:49.951380+00:00,46.394,omen-system,
2026-08-30T04:13:53.255954+00:00,46.515,omen-system,
2026-08-30T04:13:56.015136+00:00,45.971,omen-system,
2026-08-30T04:13:59.492352+00:00,46.116,omen-system,
2026-08-30T04:14:02.463537+00:00,44.432,omen-system,
2026-08-30T04:14:05.427405+00:00,46.73,omen-system,
2026-08-30T04:14:08.075656+00:00,46.761,omen-system,
2026-08-30T04:14:11.715990+00:00,45.827,omen-system,
2026-08-30T04:14:14.370319+00:00,45.821,omen-system,
2026-08-30T04:14:16.895304+00:00,47.657,omen-system,
2026-08-30T04:14:19.169942+00:00,39.76,omen-system,
2026-08-30T04:14:21.400307+00:00,39.935,omen-system,
2026-08-30T04:14:23.612873+00:00,39.939,omen-system,
2026-08-30T04:14:25.830257+00:00,40.082,omen-system,
2026-08-30T04:14:28.033898+00:00,39.69,omen-system,
2026-08-30T04:14:30.247226+00:00,40.201,omen-system,
2026-08-30T04:14:32.480407+00:00,39.776,omen-system,
2026-08-30T04:14:34.696270+00:00,39.793,omen-system,
2026-08-30T04:14:36.907193+00:00,40.4,omen-system,
2026-08-30T04:14:39.107230+00:00,39.985,omen-system,
2026-08-30T04:14:41.312910+00:00,39.904,omen-system,
2026-08-30T04:14:43.510648+00:00,39.846,omen-system,
2026-08-30T04:14:45.718918+00:00,39.816,omen-system,
2026-08-30T04:14:47.932961+00:00,40.336,omen-system,
2026-08-30T04:14:50.133139+00:00,39.756,omen-system,
2026-08-30T04:14:52.343208+00:00,40.161,omen-system,
2026-08-30T04:14:54.583217+00:00,40.127,omen-system,
2026-08-30T04:14:56.783043+00:00,39.657,omen-system,
2026-08-30T04:14:58.990060+00:00,40.094,omen-system,
2026-08-30T04:15:01.188739+00:00,39.974,omen-system,
2026-08-30T04:15:03.417676+00:00,39.752,omen-system,
2026-08-30T04:15:05.616717+00:00,39.975,omen-system,
2026-08-30T04:15:07.813782+00:00,39.761,omen-system,
2026-08-30T04:15:10.010549+00:00,40.803,omen-system,
2026-08-30T04:15:12.219194+00:00,39.896,omen-system,
2026-08-30T04:15:14.422844+00:00,40.056,omen-system,
2026-08-30T04:15:16.624498+00:00,39.945,omen-system,
2026-08-30T04:15:18.837717+00:00,39.927,omen-system,
2026-08-30T04:15:21.039059+00:00,40.212,omen-system,
2026-08-30T04:15:23.257049+00:00,39.778,omen-system,
2026-08-30T04:15:25.489087+00:00,39.636,omen-system,
2026-08-30T04:15:27.709407+00:00,39.828,omen-system,
2026-08-30T04:15:29.912427+00:00,39.96,omen-system,
2026-08-30T04:15:32.112792+00:00,40.191,omen-system,
2026-08-30T04:15:34.300707+00:00,40.194,omen-system,
2026-08-30T04:15:36.494468+00:00,39.991,omen-system,
2026-08-30T04:15:38.694426+00:00,39.628,omen-system,
2026-08-30T04:15:40.912673+00:00,39.744,omen-system,
2026-08-30T04:15:43.111519+00:00,39.797,omen-system,
2026-08-30T04:15:45.303733+00:00,39.937,omen-system,
2026-08-30T04:15:47.515173+00:00,39.928,omen-system,
2026-08-30T04:15:49.703468+00:00,40.052,omen-system,
2026-08-30T04:15:51.898684+00:00,40.066,omen-system,
2026-08-30T04:15:54.098372+00:00,39.985,omen-system,
2026-08-30T04:15:56.295172+00:00,40.015,omen-system,
2026-08-30T04:15:58.473367+00:00,39.654,omen-system,
2026-08-30T04:16:00.671303+00:00,40.252,omen-system,
2026-08-30T04:16:02.871626+00:00,39.791,omen-system,
2026-08-30T04:16:05.061392+00:00,39.781,omen-system,
2026-08-30T04:16:07.253594+00:00,39.757,omen-system,
2026-08-30T04:16:09.450770+00:00,40.339,omen-system,
2026-08-30T04:16:11.637134+00:00,39.791,omen-system,
2026-08-30T04:16:13.822479+00:00,40.033,omen-system,
2026-08-30T04:16:16.032590+00:00,40.045,omen-system,
2026-08-30T04:16:18.228686+00:00,39.992,omen-system,
2026-08-30T04:16:20.432920+00:00,40.031,omen-system,
2026-08-30T04:16:22.626294+00:00,39.899,omen-system,
2026-08-30T04:16:24.812730+00:00,39.729,omen-system,
2026-08-30T04:16:26.986222+00:00,39.619,omen-system,
2026-08-30T04:16:29.211385+00:00,41.54,omen-system,
2026-08-30T04:16:31.451064+00:00,41.116,omen-system,
2026-08-30T04:16:33.670890+00:00,41.407,omen-system,
2026-08-30T04:16:35.921358+00:00,40.126,omen-system,
2026-08-30T04:16:38.158394+00:00,40.033,omen-system,
2026-08-30T04:16:40.374432+00:00,40.57,omen-system,
2026-08-30T04:16:42.576022+00:00,39.787,omen-system,
2026-08-30T04:16:44.809679+00:00,40.07,omen-system,
2026-08-30T04:16:47.023406+00:00,39.651,omen-system,
2026-08-30T04:16:49.239451+00:00,39.539,omen-system,
2026-08-30T04:16:51.481861+00:00,39.765,omen-system,
2026-08-30T04:16:53.711602+00:00,39.697,omen-system,
2026-08-30T04:16:55.937130+00:00,39.816,omen-system,
2026-08-30T04:16:58.154824+00:00,39.707,omen-system,
2026-08-30T04:17:00.360898+00:00,40.104,omen-system,
2026-08-30T04:17:02.586515+00:00,40.109,omen-system,
2026-08-30T04:17:04.817860+00:00,40.0,omen-system,
2026-08-30T04:17:07.068056+00:00,40.176,omen-system,
2026-08-30T04:17:09.322293+00:00,40.296,omen-system,
2026-08-30T04:17:11.550039+00:00,39.794,omen-system,
2026-08-30T04:17:13.770599+00:00,40.392,omen-system,
2026-08-30T04:17:16.001395+00:00,40.123,omen-system,
2026-08-30T04:17:18.192876+00:00,39.85,omen-system,
2026-08-30T04:17:20.380730+00:00,40.331,omen-system,
2026-08-30T04:17:22.576209+00:00,39.776,omen-system,
2026-08-30T04:17:24.775140+00:00,40.077,omen-system,
2026-08-30T04:17:26.978826+00:00,39.89,omen-system,
2026-08-30T04:17:29.185015+00:00,39.992,omen-system,
2026-08-30T04:17:31.379577+00:00,40.751,omen-system,
2026-08-30T04:17:33.583177+00:00,39.774,omen-system,
2026-08-30T04:17:35.799187+00:00,40.161,omen-system,
2026-08-30T04:17:38.022241+00:00,39.617,omen-system,
2026-08-30T04:17:40.241844+00:00,39.693,omen-system,
2026-08-30T04:17:42.454473+00:00,40.087,omen-system,
2026-08-30T04:17:44.673343+00:00,39.626,omen-system,
2026-08-30T04:17:46.875363+00:00,39.744,omen-system,
2026-08-30T04:17:49.067419+00:00,39.835,omen-system,
2026-08-30T04:17:51.287241+00:00,40.324,omen-system,
2026-08-30T04:17:53.506018+00:00,40.254,omen-system,
2026-08-30T04:17:55.725500+00:00,39.86,omen-system,
2026-08-30T04:17:57.942503+00:00,39.604,omen-system,
2026-08-30T04:18:00.174561+00:00,39.644,omen-system,
2026-08-30T04:18:02.381752+00:00,39.702,omen-system,
2026-08-30T04:18:04.576973+00:00,40.481,omen-system,
2026-08-30T04:18:06.796501+00:00,39.643,omen-system,
2026-08-30T04:18:09.011006+00:00,39.825,omen-system,
2026-08-30T04:18:11.227296+00:00,39.96,omen-system,
2026-08-30T04:18:13.431409+00:00,39.702,omen-system,
2026-08-30T04:18:15.650089+00:00,40.18,omen-system,
2026-08-30T04:18:17.861672+00:00,40.022,omen-system,
2026-08-30T04:18:20.056828+00:00,40.006,omen-system,
2026-08-30T04:18:22.269484+00:00,39.707,omen-system,
2026-08-30T04:18:24.476518+00:00,39.509,omen-system,
2026-08-30T04:18:26.679475+00:00,40.102,omen-system,
2026-08-30T04:18:28.880556+00:00,39.591,omen-system,
2026-08-30T04:18:31.081970+00:00,39.882,omen-system,
2026-08-30T04:18:33.291523+00:00,39.756,omen-system,
2026-08-30T04:18:35.508271+00:00,39.829,omen-system,
2026-08-30T04:18:37.727598+00:00,40.046,omen-system,
2026-08-30T04:18:39.943322+00:00,39.842,omen-system,
2026-08-30T04:18:42.174085+00:00,39.659,omen-system,
2026-08-30T04:18:44.386813+00:00,39.631,omen-system,
2026-08-30T04:18:46.613218+00:00,40.031,omen-system,
2026-08-30T04:18:48.853518+00:00,40.105,omen-system,
2026-08-30T04:18:51.068739+00:00,40.189,omen-system,
2026-08-30T04:18:53.285056+00:00,39.755,omen-system,
2026-08-30T04:18:55.511801+00:00,39.827,omen-system,
2026-08-30T04:18:57.734663+00:00,39.775,omen-system,
2026-08-30T04:18:59.976004+00:00,40.174,omen-system,
2026-08-30T04:19:02.202479+00:00,39.746,omen-system,
2026-08-30T04:19:04.417047+00:00,39.713,omen-system,
2026-08-30T04:19:06.631033+00:00,39.737,omen-system,
2026-08-30T04:19:08.839027+00:00,39.928,omen-system,
2026-08-30T04:19:11.054617+00:00,40.109,omen-system,
2026-08-30T04:19:13.233853+00:00,39.571,omen-system,
2026-08-30T04:19:15.419148+00:00,39.659,omen-system,
2026-08-30T04:19:17.614505+00:00,39.531,omen-system,
2026-08-30T04:19:19.796244+00:00,39.806,omen-system,
2026-08-30T04:19:21.981687+00:00,40.049,omen-system,
2026-08-30T04:19:24.165956+00:00,39.616,omen-system,
2026-08-30T04:19:26.368313+00:00,39.903,omen-system,
2026-08-30T04:19:28.573504+00:00,39.497,omen-system,
2026-08-30T04:19:30.764427+00:00,40.304,omen-system,
2026-08-30T04:19:32.968659+00:00,40.658,omen-system,
2026-08-30T04:19:35.180832+00:00,42.45,omen-system,
2026-08-30T04:19:37.424038+00:00,41.341,omen-system,
2026-08-30T04:19:39.629485+00:00,39.781,omen-system,
2026-08-30T04:19:41.830159+00:00,40.114,omen-system,
2026-08-30T04:19:44.021456+00:00,39.561,omen-system,
2026-08-30T04:19:46.234544+00:00,39.67,omen-system,
2026-08-30T04:19:48.434372+00:00,39.763,omen-system,
2026-08-30T04:19:50.627919+00:00,39.647,omen-system,
2026-08-30T04:19:52.834254+00:00,39.864,omen-system,
2026-08-30T04:19:55.030181+00:00,39.702,omen-system,
2026-08-30T04:19:57.230493+00:00,39.608,omen-system,
2026-08-30T04:19:59.410907+00:00,39.709,omen-system,
2026-08-30T04:20:01.594044+00:00,40.148,omen-system,
2026-08-30T04:20:03.777147+00:00,40.029,omen-system,
2026-08-30T04:20:06.058509+00:00,39.785,omen-system,
2026-08-30T04:20:08.253243+00:00,40.152,omen-system,
2026-08-30T04:20:10.425630+00:00,43.343,omen-system,
2026-08-30T04:20:12.631258+00:00,41.984,omen-system,
2026-08-30T04:20:14.865703+00:00,40.714,omen-system,
2026-08-30T04:20:17.068709+00:00,40.385,omen-system,
2026-08-30T04:20:19.264332+00:00,40.523,omen-system,
2026-08-30T04:20:21.503424+00:00,40.532,omen-system,
2026-08-30T04:20:23.759162+00:00,40.456,omen-system,
2026-08-30T04:20:25.958308+00:00,40.451,omen-system,
2026-08-30T04:20:28.183486+00:00,40.18,omen-system,
2026-08-30T04:20:30.413463+00:00,40.899,omen-system,
2026-08-30T04:20:32.676294+00:00,41.97,omen-system,
2026-08-30T04:20:34.915218+00:00,41.266,omen-system,
2026-08-30T04:20:37.144096+00:00,41.544,omen-system,
2026-08-30T04:20:39.373760+00:00,40.05,omen-system,
2026-08-30T04:20:41.651048+00:00,41.542,omen-system,
2026-08-30T04:20:43.885564+00:00,41.799,omen-system,
2026-08-30T04:20:46.154722+00:00,42.319,omen-system,
2026-08-30T04:20:48.436086+00:00,42.743,omen-system,
2026-08-30T04:20:50.811794+00:00,46.935,omen-system,
2026-08-30T04:20:53.087790+00:00,40.563,omen-system,
2026-08-30T04:20:55.336114+00:00,42.125,omen-system,
2026-08-30T04:20:57.588717+00:00,42.028,omen-system,
2026-08-30T04:20:59.855355+00:00,41.985,omen-system,
2026-08-30T04:21:02.122084+00:00,42.34,omen-system,
2026-08-30T04:21:04.366983+00:00,42.254,omen-system,
2026-08-30T04:21:06.677173+00:00,42.326,omen-system,
2026-08-30T04:21:08.979898+00:00,41.908,omen-system,
2026-08-30T04:21:11.303759+00:00,42.185,omen-system,
2026-08-30T04:21:13.556243+00:00,42.214,omen-system,
2026-08-30T04:21:15.877990+00:00,41.446,omen-system,
2026-08-30T04:21:18.187241+00:00,40.631,omen-system,
2026-08-30T04:21:20.467576+00:00,40.69,omen-system,
2026-08-30T04:21:22.693075+00:00,41.239,omen-system,
2026-08-30T04:21:24.969953+00:00,40.094,omen-system,
2026-08-30T04:21:27.264601+00:00,41.293,omen-system,
2026-08-30T04:21:29.556123+00:00,51.69,omen-system,
2026-08-30T04:21:31.831788+00:00,41.152,omen-system,
2026-08-30T04:21:34.140939+00:00,42.09,omen-system,
2026-08-30T04:21:36.432692+00:00,43.808,omen-system,
2026-08-30T04:21:38.977093+00:00,43.844,omen-system,
2026-08-30T04:21:41.343102+00:00,42.419,omen-system,
2026-08-30T04:21:43.858421+00:00,44.961,omen-system,
2026-08-30T04:21:46.207863+00:00,43.7,omen-system,
2026-08-30T04:21:48.717788+00:00,43.392,omen-system,
2026-08-30T04:21:51.081007+00:00,42.284,omen-system,
2026-08-30T04:21:53.474329+00:00,42.319,omen-system,
2026-08-30T04:21:55.854806+00:00,41.789,omen-system,
2026-08-30T04:21:58.184183+00:00,42.103,omen-system,
2026-08-30T04:22:00.544797+00:00,42.352,omen-system,
2026-08-30T04:22:02.868363+00:00,41.307,omen-system,
2026-08-30T04:22:05.192183+00:00,42.423,omen-system,
2026-08-30T04:22:07.711083+00:00,42.428,omen-system,
2026-08-30T04:22:10.037140+00:00,41.539,omen-system,
2026-08-30T04:22:12.392560+00:00,42.507,omen-system,
2026-08-30T04:22:14.759926+00:00,43.245,omen-system,
2026-08-30T04:22:17.152706+00:00,42.863,omen-system,
2026-08-30T04:22:19.489100+00:00,42.149,omen-system,
2026-08-30T04:22:21.802790+00:00,42.53,omen-system,
2026-08-30T04:22:24.304957+00:00,43.012,omen-system,
